,utc,star,azimuth,elevation,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
142,2019-04-08T03:09:37.000,#111289,6.1747430653634785,1.2678119094865283,S1,E1,P1B5,P2B1,14.368651208,42.490821094
143,2019-04-08T03:09:37.000,#111289,6.1747430653634785,1.2678119094865283,W1,W2,P4B3,P5B2,7.723686897,84.0
144,2019-04-08T03:09:37.000,#111289,6.1747430653634785,1.2678119094865283,S2,W2,P1B4,P5B2,56.793807167,84.0
145,2019-04-08T03:09:37.000,#111289,6.1747430653634785,1.2678119094865283,S1,W2,P1B5,P5B2,14.368651208,84.0
146,2019-04-08T03:09:38.000,#111289,6.174592346792699,1.2678053793894917,S2,W1,P1B4,P4B3,56.790712427,7.728540751
147,2019-04-08T03:09:38.000,#111289,6.174592346792699,1.2678053793894917,S1,W1,P1B5,P4B3,14.365252421,7.728540751
148,2019-04-08T03:09:38.000,#111289,6.174592346792699,1.2678053793894917,S1,S2,P1B5,P1B4,14.365252421,56.790712427
149,2019-04-08T03:10:16.000,#111289,6.168870727664973,1.2675505472164401,E1,W2,P2B1,P5B2,42.152938239,84.0
150,2019-04-08T03:10:16.000,#111289,6.168870727664973,1.2675505472164401,E1,W1,P2B1,P4B3,42.152938239,7.912959312
151,2019-04-08T03:10:16.000,#111289,6.168870727664973,1.2675505472164401,S2,E1,P1B4,P2B1,56.672974932,42.152938239
152,2019-04-08T03:10:16.000,#111289,6.168870727664973,1.2675505472164401,S1,E1,P1B5,P2B1,14.235922094,42.152938239
153,2019-04-08T03:10:17.000,#111289,6.168720310879073,1.2675436652610264,S1,W2,P1B5,P5B2,14.232509364,84.0
154,2019-04-08T03:10:17.000,#111289,6.168720310879073,1.2675436652610264,S1,W1,P1B5,P4B3,14.232509364,7.917814871
155,2019-04-08T03:10:17.000,#111289,6.168720310879073,1.2675436652610264,S1,S2,P1B5,P1B4,14.232509364,56.669868578
156,2019-04-08T03:10:17.000,#111289,6.168720310879073,1.2675436652610264,W1,W2,P4B3,P5B2,7.91783391,84.0
157,2019-04-08T03:10:18.000,#111289,6.168569902139142,1.267536774299714,S2,W2,P1B4,P5B2,56.666777814,84.0
158,2019-04-08T03:10:18.000,#111289,6.168569902139142,1.267536774299714,S2,W1,P1B4,P4B3,56.666777814,7.922689508
159,2019-04-08T03:10:18.000,#111289,6.168569902139142,1.267536774299714,S1,S2,P1B5,P1B4,14.229113131,56.666777814
160,2019-04-08T03:10:18.000,#111289,6.168569902139142,1.267536774299714,E1,W1,P2B1,P4B3,42.135607431,7.922684805
161,2019-04-08T03:10:19.000,#111289,6.168419501235737,1.267529874315049,W1,W2,P4B3,P5B2,7.92754045,84.0
162,2019-04-08T03:10:19.000,#111289,6.168419501235737,1.267529874315049,S2,W1,P1B4,P4B3,56.663657066,7.92754045
163,2019-04-08T03:10:19.000,#111289,6.168419501235737,1.267529874315049,S1,W1,P1B5,P4B3,14.225683922,7.92754045
164,2019-04-08T03:10:19.000,#111289,6.168419501235737,1.267529874315049,S1,S2,P1B5,P1B4,14.225683922,56.663657066
165,2019-04-08T03:10:20.000,#111289,6.168269108395754,1.2675229653419384,E1,W2,P2B1,P5B2,42.118279376,84.0
166,2019-04-08T03:10:20.000,#111289,6.168269108395754,1.2675229653419384,S1,E1,P1B5,P2B1,14.22226106,42.118279376
