utc,star,elevation,azimuth,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2,year,month,day,dayofyear
2012-09-02T05:05:21.000,#293508,1.21531995003403,2.639835879787006,S1,E1,P5B1,P4B3,79.309526139,19.6296097,2012,9,2,246
2012-09-02T05:05:21.000,#293508,1.21531995003403,2.639835879787006,S1,W1,P5B1,P3B2,79.309526139,87.999952104,2012,9,2,246
2012-09-02T05:05:22.000,#293508,1.2153489440893357,2.640019296664992,E1,W1,P4B3,P3B2,19.608304007,87.999952104,2012,9,2,246
2012-09-02T05:05:22.000,#293508,1.2153489440893357,2.640019296664992,S1,E1,P5B1,P4B3,79.299026307,19.608304007,2012,9,2,246
2012-09-02T05:05:22.000,#293508,1.2153489440893357,2.640019296664992,S1,W1,P5B1,P3B2,79.299026307,87.999952104,2012,9,2,246
2012-09-02T05:14:34.000,#294055,1.2932570843910274,2.6445574743145444,E1,W1,P4B3,P3B2,14.470447649,87.999952104,2012,9,2,246
2012-09-02T05:14:34.000,#294055,1.2932570843910274,2.6445574743145444,S1,E1,P5B1,P4B3,59.227707921,14.470447649,2012,9,2,246
2012-09-02T05:14:34.000,#294055,1.2932570843910274,2.6445574743145444,S1,W1,P5B1,P3B2,59.227707921,87.999952104,2012,9,2,246
2012-09-02T05:14:35.000,#294055,1.2932858273458137,2.644784537670878,E1,W1,P4B3,P3B2,14.449630512,87.999952104,2012,9,2,246
2012-09-02T05:14:35.000,#294055,1.2932858273458137,2.644784537670878,S1,E1,P5B1,P4B3,59.217085486,14.449630512,2012,9,2,246
2012-09-02T05:14:35.000,#294055,1.2932858273458137,2.644784537670878,S1,W1,P5B1,P3B2,59.217085486,87.999952104,2012,9,2,246
2012-09-02T05:14:36.000,#294055,1.293314558292735,2.6450116443637373,E1,W1,P4B3,P3B2,14.428802136,87.999952104,2012,9,2,246
2012-09-02T05:14:36.000,#294055,1.293314558292735,2.6450116443637373,S1,E1,P5B1,P4B3,59.206447366,14.428802136,2012,9,2,246
2012-09-02T05:14:36.000,#294055,1.293314558292735,2.6450116443637373,S1,W1,P5B1,P3B2,59.206447366,87.999952104,2012,9,2,246
2012-09-02T05:37:13.000,#319631,0.7576619269153677,2.1300114774794974,E1,W1,P4B3,P3B2,57.914655393,0.0,2012,9,2,246
2012-09-02T05:37:13.000,#319631,0.7576619269153677,2.1300114774794974,E1,W1,P4B3,P3B2,57.914664959,0.0,2012,9,2,246
2012-09-02T05:37:13.000,#319631,0.7576619269153677,2.1300114774794974,S1,E1,P5B1,P4B3,84.470059803,57.914655393,2012,9,2,246
2012-09-02T05:37:13.000,#319631,0.7576619269153677,2.1300114774794974,S1,E1,P5B1,P4B3,84.470059803,57.914664959,2012,9,2,246
2012-09-02T05:37:13.000,#319631,0.7576619269153677,2.1300114774794974,S1,W1,P5B1,P3B2,84.470059803,0.0,2012,9,2,246
2012-09-02T05:37:14.000,#319631,0.7577130343446563,2.130082755783671,E1,W1,P4B3,P3B2,57.895364648,0.0,2012,9,2,246
2012-09-02T05:37:14.000,#319631,0.7577130343446563,2.130082755783671,S1,E1,P5B1,P4B3,84.465901673,57.895364648,2012,9,2,246
2012-09-02T05:37:14.000,#319631,0.7577130343446563,2.130082755783671,S1,W1,P5B1,P3B2,84.465901673,0.0,2012,9,2,246
2012-09-02T05:37:15.000,#319631,0.7577641394875635,2.130154040650283,E1,W1,P4B3,P3B2,57.876072183,0.0,2012,9,2,246
2012-09-02T05:37:15.000,#319631,0.7577641394875635,2.130154040650283,S1,E1,P5B1,P4B3,84.461735607,57.876072183,2012,9,2,246
2012-09-02T05:37:15.000,#319631,0.7577641394875635,2.130154040650283,S1,W1,P5B1,P3B2,84.461735607,0.0,2012,9,2,246
2012-09-02T05:46:39.000,#319443,0.941601104592384,2.148257084850304,E1,W1,P4B3,P3B2,27.389532394,0.0,2012,9,2,246
2012-09-02T05:46:39.000,#319443,0.941601104592384,2.148257084850304,S1,E1,P5B1,P4B3,50.420762497,27.389532394,2012,9,2,246
2012-09-02T05:46:39.000,#319443,0.941601104592384,2.148257084850304,S1,E1,P5B1,P4B3,50.420777823,27.389532394,2012,9,2,246
2012-09-02T05:46:39.000,#319443,0.941601104592384,2.148257084850304,S1,W1,P5B1,P3B2,50.420762497,0.0,2012,9,2,246
2012-09-02T05:46:39.000,#319443,0.941601104592384,2.148257084850304,S1,W1,P5B1,P3B2,50.420777823,0.0,2012,9,2,246
2012-09-02T05:46:40.000,#319443,0.9416516196394712,2.1483433240121057,E1,W1,P4B3,P3B2,27.369286136,0.0,2012,9,2,246
2012-09-02T05:46:40.000,#319443,0.9416516196394712,2.1483433240121057,S1,E1,P5B1,P4B3,50.414625542,27.369286136,2012,9,2,246
2012-09-02T05:46:40.000,#319443,0.9416516196394712,2.1483433240121057,S1,W1,P5B1,P3B2,50.414625542,0.0,2012,9,2,246
2012-09-02T05:46:41.000,#319443,0.9417021318765784,2.148429574012402,E1,W1,P4B3,P3B2,27.349034772,0.0,2012,9,2,246
2012-09-02T05:46:41.000,#319443,0.9417021318765784,2.148429574012402,S1,E1,P5B1,P4B3,50.40848968,27.349034772,2012,9,2,246
2012-09-02T05:46:41.000,#319443,0.9417021318765784,2.148429574012402,S1,W1,P5B1,P3B2,50.40848968,0.0,2012,9,2,246
2012-09-02T05:54:43.000,#319554,0.8994071612592976,2.16013663409083,E1,W1,P4B3,P3B2,32.298104936,0.0,2012,9,2,246
2012-09-02T05:54:43.000,#319554,0.8994071612592976,2.16013663409083,S1,E1,P5B1,P4B3,59.657722031,32.298104936,2012,9,2,246
2012-09-02T05:54:43.000,#319554,0.8994071612592976,2.16013663409083,S1,W1,P5B1,P3B2,59.657722031,0.0,2012,9,2,246
2012-09-02T05:54:44.000,#319554,0.899457281809614,2.160219832679636,E1,W1,P4B3,P3B2,32.277924444,0.0,2012,9,2,246
2012-09-02T05:54:44.000,#319554,0.899457281809614,2.160219832679636,S1,E1,P5B1,P4B3,59.651916506,32.277924444,2012,9,2,246
2012-09-02T05:54:44.000,#319554,0.899457281809614,2.160219832679636,S1,W1,P5B1,P3B2,59.651916506,0.0,2012,9,2,246
2012-09-02T05:54:46.000,#319554,0.8995575144977598,2.1603862585853664,E1,W1,P4B3,P3B2,32.237549683,0.0,2012,9,2,246
2012-09-02T05:54:46.000,#319554,0.8995575144977598,2.1603862585853664,S1,E1,P5B1,P4B3,59.640268287,32.237549683,2012,9,2,246
2012-09-02T05:54:46.000,#319554,0.8995575144977598,2.1603862585853664,S1,W1,P5B1,P3B2,59.640268287,0.0,2012,9,2,246
2012-09-02T06:02:54.000,#319443,0.9893853376417812,2.237791065234124,E1,W1,P4B3,P3B2,7.368836834,0.0,2012,9,2,246
2012-09-02T06:02:54.000,#319443,0.9893853376417812,2.237791065234124,S1,E1,P5B1,P4B3,43.935728365,7.368836834,2012,9,2,246
2012-09-02T06:02:54.000,#319443,0.9893853376417812,2.237791065234124,S1,W1,P5B1,P3B2,43.935728365,0.0,2012,9,2,246
2012-09-02T06:02:55.000,#319443,0.9894327070121444,2.237888842313825,E1,W1,P4B3,P3B2,7.348037796,0.0,2012,9,2,246
2012-09-02T06:02:55.000,#319443,0.9894327070121444,2.237888842313825,E1,W1,P4B3,P3B2,7.34804586,0.0,2012,9,2,246
2012-09-02T06:02:55.000,#319443,0.9894327070121444,2.237888842313825,S1,E1,P5B1,P4B3,43.928576063,7.348037796,2012,9,2,246
2012-09-02T06:02:55.000,#319443,0.9894327070121444,2.237888842313825,S1,E1,P5B1,P4B3,43.928576063,7.34804586,2012,9,2,246
2012-09-02T06:02:55.000,#319443,0.9894327070121444,2.237888842313825,S1,W1,P5B1,P3B2,43.928576063,0.0,2012,9,2,246
2012-09-02T06:02:56.000,#319443,0.9894800727347692,2.23798663229151,E1,W1,P4B3,P3B2,7.32725559,0.0,2012,9,2,246
2012-09-02T06:02:56.000,#319443,0.9894800727347692,2.23798663229151,S1,E1,P5B1,P4B3,43.921418155,7.32725559,2012,9,2,246
2012-09-02T06:02:56.000,#319443,0.9894800727347692,2.23798663229151,S1,W1,P5B1,P3B2,43.921418155,0.0,2012,9,2,246
2012-09-02T06:12:25.000,#319631,0.8596996031226547,2.296809089122392,E1,W1,P4B3,P3B2,15.601671323,0.0,2012,9,2,246
2012-09-02T06:12:25.000,#319631,0.8596996031226547,2.296809089122392,S1,E1,P5B1,P4B3,73.235159208,15.601671323,2012,9,2,246
2012-09-02T06:12:25.000,#319631,0.8596996031226547,2.296809089122392,S1,W1,P5B1,P3B2,73.235159208,0.0,2012,9,2,246
2012-09-02T06:12:26.000,#319631,0.8597446900561417,2.296896575426664,E1,W1,P4B3,P3B2,15.580959119,0.0,2012,9,2,246
2012-09-02T06:12:26.000,#319631,0.8597446900561417,2.296896575426664,S1,E1,P5B1,P4B3,73.228712789,15.580959119,2012,9,2,246
2012-09-02T06:12:26.000,#319631,0.8597446900561417,2.296896575426664,S1,W1,P5B1,P3B2,73.228712789,0.0,2012,9,2,246
2012-09-02T06:12:27.000,#319631,0.8597897734466107,2.296984070475036,E1,W1,P4B3,P3B2,15.560253814,0.0,2012,9,2,246
2012-09-02T06:12:27.000,#319631,0.8597897734466107,2.296984070475036,S1,E1,P5B1,P4B3,73.222258123,15.560253814,2012,9,2,246
2012-09-02T06:12:27.000,#319631,0.8597897734466107,2.296984070475036,S1,E1,P5B1,P4B3,73.222263979,15.560253814,2012,9,2,246
2012-09-02T06:12:27.000,#319631,0.8597897734466107,2.296984070475036,S1,W1,P5B1,P3B2,73.222258123,0.0,2012,9,2,246
2012-09-02T06:12:27.000,#319631,0.8597897734466107,2.296984070475036,S1,W1,P5B1,P3B2,73.222263979,0.0,2012,9,2,246
2012-09-02T06:22:09.000,#319631,0.8854104928691436,2.3494362665275186,E1,W1,P4B3,P3B2,21.413126203,17.999990202,2012,9,2,246
2012-09-02T06:22:09.000,#319631,0.8854104928691436,2.3494362665275186,S1,E1,P5B1,P4B3,87.282662709,21.413126203,2012,9,2,246
2012-09-02T06:22:09.000,#319631,0.8854104928691436,2.3494362665275186,S1,W1,P5B1,P3B2,87.282662709,17.999990202,2012,9,2,246
2012-09-02T06:22:10.000,#319631,0.8854534115451945,2.3495290770983,E1,W1,P4B3,P3B2,21.392095412,17.999990202,2012,9,2,246
2012-09-02T06:22:10.000,#319631,0.8854534115451945,2.3495290770983,S1,E1,P5B1,P4B3,87.27559715,21.392095412,2012,9,2,246
2012-09-02T06:22:10.000,#319631,0.8854534115451945,2.3495290770983,S1,W1,P5B1,P3B2,87.27559715,17.999990202,2012,9,2,246
2012-09-02T06:22:11.000,#319631,0.8854963263291609,2.3496218971287663,E1,W1,P4B3,P3B2,21.371065038,17.999990202,2012,9,2,246
2012-09-02T06:22:11.000,#319631,0.8854963263291609,2.3496218971287663,E1,W1,P4B3,P3B2,21.37107575,17.999990202,2012,9,2,246
2012-09-02T06:22:11.000,#319631,0.8854963263291609,2.3496218971287663,S1,E1,P5B1,P4B3,87.268514309,21.371065038,2012,9,2,246
2012-09-02T06:22:11.000,#319631,0.8854963263291609,2.3496218971287663,S1,E1,P5B1,P4B3,87.268514309,21.37107575,2012,9,2,246
2012-09-02T06:22:11.000,#319631,0.8854963263291609,2.3496218971287663,S1,W1,P5B1,P3B2,87.268514309,17.999990202,2012,9,2,246
2012-09-02T06:31:50.000,#319443,1.065222339876961,2.428880568772515,E1,W1,P4B3,P3B2,14.678730349,43.99997605,2012,9,2,246
2012-09-02T06:31:50.000,#319443,1.065222339876961,2.428880568772515,S1,E1,P5B1,P4B3,74.027456254,14.678730349,2012,9,2,246
2012-09-02T06:31:50.000,#319443,1.065222339876961,2.428880568772515,S1,W1,P5B1,P3B2,74.027456254,43.99997605,2012,9,2,246
2012-09-02T06:31:51.000,#319443,1.0652617618556686,2.429003998684109,E1,W1,P4B3,P3B2,14.657307779,43.99997605,2012,9,2,246
2012-09-02T06:31:51.000,#319443,1.0652617618556686,2.429003998684109,S1,E1,P5B1,P4B3,74.018599316,14.657307779,2012,9,2,246
2012-09-02T06:31:51.000,#319443,1.0652617618556686,2.429003998684109,S1,W1,P5B1,P3B2,74.018599316,43.99997605,2012,9,2,246
2012-09-02T06:31:52.000,#319443,1.065301178231869,2.429127445106517,E1,W1,P4B3,P3B2,14.635875312,43.99997605,2012,9,2,246
2012-09-02T06:31:52.000,#319443,1.065301178231869,2.429127445106517,S1,E1,P5B1,P4B3,74.009756751,14.635875312,2012,9,2,246
2012-09-02T06:31:52.000,#319443,1.065301178231869,2.429127445106517,S1,W1,P5B1,P3B2,74.009756751,43.99997605,2012,9,2,246
2012-09-02T06:40:08.000,#319554,1.0229871152659151,2.428327194644971,E1,W1,P4B3,P3B2,19.353299077,43.99997605,2012,9,2,246
2012-09-02T06:40:08.000,#319554,1.0229871152659151,2.428327194644971,S1,E1,P5B1,P4B3,83.950363677,19.353299077,2012,9,2,246
2012-09-02T06:40:08.000,#319554,1.0229871152659151,2.428327194644971,S1,W1,P5B1,P3B2,83.950363677,43.99997605,2012,9,2,246
2012-09-02T06:40:09.000,#319554,1.0230265626566166,2.4284429516528405,E1,W1,P4B3,P3B2,19.331838229,43.99997605,2012,9,2,246
2012-09-02T06:40:09.000,#319554,1.0230265626566166,2.4284429516528405,E1,W1,P4B3,P3B2,19.331845615,43.99997605,2012,9,2,246
2012-09-02T06:40:09.000,#319554,1.0230265626566166,2.4284429516528405,S1,E1,P5B1,P4B3,83.941775215,19.331838229,2012,9,2,246
2012-09-02T06:40:09.000,#319554,1.0230265626566166,2.4284429516528405,S1,E1,P5B1,P4B3,83.941775215,19.331845615,2012,9,2,246
2012-09-02T06:40:09.000,#319554,1.0230265626566166,2.4284429516528405,S1,W1,P5B1,P3B2,83.941775215,43.99997605,2012,9,2,246
2012-09-02T06:40:10.000,#319554,1.0230660047938769,2.428558722832784,E1,W1,P4B3,P3B2,19.310372547,43.99997605,2012,9,2,246
2012-09-02T06:40:10.000,#319554,1.0230660047938769,2.428558722832784,S1,E1,P5B1,P4B3,83.933179731,19.310372547,2012,9,2,246
2012-09-02T06:40:10.000,#319554,1.0230660047938769,2.428558722832784,S1,W1,P5B1,P3B2,83.933179731,43.99997605,2012,9,2,246
2012-09-02T06:55:18.000,#319443,1.114490311008333,2.6194771714682954,E1,W1,P4B3,P3B2,4.281491387,63.999965164,2012,9,2,246
2012-09-02T06:55:18.000,#319443,1.114490311008333,2.6194771714682954,E1,W1,P4B3,P3B2,4.281496042,63.999965164,2012,9,2,246
2012-09-02T06:55:18.000,#319443,1.114490311008333,2.6194771714682954,S1,E1,P5B1,P4B3,80.656771559,4.281491387,2012,9,2,246
2012-09-02T06:55:18.000,#319443,1.114490311008333,2.6194771714682954,S1,E1,P5B1,P4B3,80.656771559,4.281496042,2012,9,2,246
2012-09-02T06:55:18.000,#319443,1.114490311008333,2.6194771714682954,S1,W1,P5B1,P3B2,80.656771559,63.999965164,2012,9,2,246
2012-09-02T06:55:19.000,#319443,1.1145203761372946,2.6196246620351715,E1,W1,P4B3,P3B2,4.259777983,63.999965164,2012,9,2,246
2012-09-02T06:55:19.000,#319443,1.1145203761372946,2.6196246620351715,E1,W1,P4B3,P3B2,4.259783244,63.999965164,2012,9,2,246
2012-09-02T06:55:19.000,#319443,1.1145203761372946,2.6196246620351715,S1,E1,P5B1,P4B3,80.646645631,4.259777983,2012,9,2,246
2012-09-02T06:55:19.000,#319443,1.1145203761372946,2.6196246620351715,S1,E1,P5B1,P4B3,80.646645631,4.259783244,2012,9,2,246
2012-09-02T06:55:19.000,#319443,1.1145203761372946,2.6196246620351715,S1,W1,P5B1,P3B2,80.646645631,63.999965164,2012,9,2,246
2012-09-02T07:05:58.000,#319554,1.077029810789291,2.625207855713983,E1,W1,P4B3,P3B2,3.371569407,61.599966469,2012,9,2,246
2012-09-02T07:05:58.000,#319554,1.077029810789291,2.625207855713983,S1,E1,P5B1,P4B3,87.104921464,3.371569407,2012,9,2,246
2012-09-02T07:05:58.000,#319554,1.077029810789291,2.625207855713983,S1,W1,P5B1,P3B2,87.104921464,61.599966469,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,E1,W1,P4B3,P3B2,3.349756416,61.599966469,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,E1,W1,P4B3,P3B2,3.349761615,61.599966469,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,S1,E1,P5B1,P4B3,87.094889237,3.349761615,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,S1,E1,P5B1,P4B3,87.094895111,3.349756416,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,S1,W1,P5B1,P3B2,87.094889237,61.599966469,2012,9,2,246
2012-09-02T07:05:59.000,#319554,1.0770595761754067,2.6253462915825128,S1,W1,P5B1,P3B2,87.094895111,61.599966469,2012,9,2,246
2012-09-02T07:30:20.000,#4270,1.102827427569468,1.5832923990376435,E1,W1,P4B3,P3B2,83.457254684,39.999978227,2012,9,2,246
2012-09-02T07:30:20.000,#4270,1.102827427569468,1.5832923990376435,E1,W1,P4B3,P3B2,83.457259429,39.999978227,2012,9,2,246
2012-09-02T07:30:20.000,#4270,1.102827427569468,1.5832923990376435,S1,E1,P5B1,P4B3,15.693493326,83.457254684,2012,9,2,246
2012-09-02T07:30:20.000,#4270,1.102827427569468,1.5832923990376435,S1,E1,P5B1,P4B3,15.693493326,83.457259429,2012,9,2,246
2012-09-02T07:30:20.000,#4270,1.102827427569468,1.5832923990376435,S1,W1,P5B1,P3B2,15.693493326,39.999978227,2012,9,2,246
2012-09-02T07:30:21.000,#4270,1.1028877156924213,1.5833349075613206,E1,W1,P4B3,P3B2,83.439505634,39.999978227,2012,9,2,246
2012-09-02T07:30:21.000,#4270,1.1028877156924213,1.5833349075613206,E1,W1,P4B3,P3B2,83.439513842,39.999978227,2012,9,2,246
2012-09-02T07:30:21.000,#4270,1.1028877156924213,1.5833349075613206,S1,E1,P5B1,P4B3,15.688326771,83.439505634,2012,9,2,246
2012-09-02T07:30:21.000,#4270,1.1028877156924213,1.5833349075613206,S1,E1,P5B1,P4B3,15.688326771,83.439513842,2012,9,2,246
2012-09-02T07:30:21.000,#4270,1.1028877156924213,1.5833349075613206,S1,W1,P5B1,P3B2,15.688326771,39.999978227,2012,9,2,246
2012-09-02T07:38:51.000,#1231,1.2080807627758254,1.7026569804277694,E1,W1,P4B3,P3B2,50.157505063,39.999978226,2012,9,2,246
2012-09-02T07:38:51.000,#1231,1.2080807627758254,1.7026569804277694,S1,E1,P5B1,P4B3,7.638467512,50.157505063,2012,9,2,246
2012-09-02T07:38:51.000,#1231,1.2080807627758254,1.7026569804277694,S1,W1,P5B1,P3B2,7.638467512,39.999978226,2012,9,2,246
2012-09-02T07:38:53.000,#1231,1.2082003007428137,1.7027808144179917,E1,W1,P4B3,P3B2,50.120108333,39.999978226,2012,9,2,246
2012-09-02T07:38:53.000,#1231,1.2082003007428137,1.7027808144179917,S1,E1,P5B1,P4B3,7.624776026,50.120108333,2012,9,2,246
2012-09-02T07:38:53.000,#1231,1.2082003007428137,1.7027808144179917,S1,W1,P5B1,P3B2,7.624776026,39.999978226,2012,9,2,246
2012-09-02T07:38:56.000,#1231,1.208379604036831,1.702966666868041,E1,W1,P4B3,P3B2,50.064020525,39.999978226,2012,9,2,246
2012-09-02T07:38:56.000,#1231,1.208379604036831,1.702966666868041,S1,E1,P5B1,P4B3,7.604203739,50.064020525,2012,9,2,246
2012-09-02T07:38:56.000,#1231,1.208379604036831,1.702966666868041,S1,W1,P5B1,P3B2,7.604203739,39.999978226,2012,9,2,246
2012-09-02T07:38:59.000,#1231,1.2085589028802592,1.703152641246792,E1,W1,P4B3,P3B2,50.007919412,39.999978226,2012,9,2,246
2012-09-02T07:38:59.000,#1231,1.2085589028802592,1.703152641246792,S1,E1,P5B1,P4B3,7.583623512,50.007919412,2012,9,2,246
2012-09-02T07:38:59.000,#1231,1.2085589028802592,1.703152641246792,S1,W1,P5B1,P3B2,7.583623512,39.999978226,2012,9,2,246
2012-09-02T07:46:31.000,#4270,1.1613331113299028,1.627443164477922,E1,W1,P4B3,P3B2,65.97396552,39.999978227,2012,9,2,246
2012-09-02T07:46:31.000,#4270,1.1613331113299028,1.627443164477922,E1,W1,P4B3,P3B2,65.973970448,39.999978227,2012,9,2,246
2012-09-02T07:46:31.000,#4270,1.1613331113299028,1.627443164477922,S1,E1,P5B1,P4B3,10.241312632,65.97396552,2012,9,2,246
2012-09-02T07:46:31.000,#4270,1.1613331113299028,1.627443164477922,S1,E1,P5B1,P4B3,10.241312632,65.973970448,2012,9,2,246
2012-09-02T07:46:31.000,#4270,1.1613331113299028,1.627443164477922,S1,W1,P5B1,P3B2,10.241312632,39.999978227,2012,9,2,246
2012-09-02T07:46:32.000,#4270,1.1613933074216447,1.6274920492304084,E1,W1,P4B3,P3B2,65.955728506,39.999978227,2012,9,2,246
2012-09-02T07:46:32.000,#4270,1.1613933074216447,1.6274920492304084,S1,E1,P5B1,P4B3,10.235252377,65.955728506,2012,9,2,246
2012-09-02T07:46:32.000,#4270,1.1613933074216447,1.6274920492304084,S1,W1,P5B1,P3B2,10.235252377,39.999978227,2012,9,2,246
2012-09-02T07:46:33.000,#4270,1.161453503338854,1.627540942063769,E1,W1,P4B3,P3B2,65.937491047,39.999978227,2012,9,2,246
2012-09-02T07:46:33.000,#4270,1.161453503338854,1.627540942063769,S1,E1,P5B1,P4B3,10.229191217,65.937491047,2012,9,2,246
2012-09-02T07:46:33.000,#4270,1.161453503338854,1.627540942063769,S1,W1,P5B1,P3B2,10.229191217,39.999978227,2012,9,2,246
2012-09-02T07:55:56.000,#1231,1.2690152820487994,1.7746427662230084,E1,W1,P4B3,P3B2,40.818737953,49.999972783,2012,9,2,246
2012-09-02T07:55:56.000,#1231,1.2690152820487994,1.7746427662230084,S1,E1,P5B1,P4B3,10.156223917,40.818737953,2012,9,2,246
2012-09-02T07:55:56.000,#1231,1.2690152820487994,1.7746427662230084,S1,W1,P5B1,P3B2,10.156223917,49.999972783,2012,9,2,246
2012-09-02T07:55:57.000,#1231,1.2690743261185151,1.7747230028135408,E1,W1,P4B3,P3B2,40.79971846,49.999972783,2012,9,2,246
2012-09-02T07:55:57.000,#1231,1.2690743261185151,1.7747230028135408,S1,E1,P5B1,P4B3,10.148484608,40.79971846,2012,9,2,246
2012-09-02T07:55:57.000,#1231,1.2690743261185151,1.7747230028135408,S1,W1,P5B1,P3B2,10.148484608,49.999972783,2012,9,2,246
2012-09-02T07:55:59.000,#1231,1.2691924112559811,1.774883546121934,E1,W1,P4B3,P3B2,40.761678702,49.999972783,2012,9,2,246
2012-09-02T07:55:59.000,#1231,1.2691924112559811,1.774883546121934,S1,E1,P5B1,P4B3,10.133003466,40.761678702,2012,9,2,246
2012-09-02T07:55:59.000,#1231,1.2691924112559811,1.774883546121934,S1,W1,P5B1,P3B2,10.133003466,49.999972783,2012,9,2,246
2012-09-02T08:06:08.000,#6498,1.1667336647324331,1.7163912661934484,E1,W1,P4B3,P3B2,70.345055336,49.999972783,2012,9,2,246
2012-09-02T08:06:08.000,#6498,1.1667336647324331,1.7163912661934484,S1,E1,P5B1,P4B3,26.242461144,70.345055336,2012,9,2,246
2012-09-02T08:06:08.000,#6498,1.1667336647324331,1.7163912661934484,S1,E1,P5B1,P4B3,26.242465784,70.345055336,2012,9,2,246
2012-09-02T08:06:08.000,#6498,1.1667336647324331,1.7163912661934484,S1,W1,P5B1,P3B2,26.242461144,49.999972783,2012,9,2,246
2012-09-02T08:06:08.000,#6498,1.1667336647324331,1.7163912661934484,S1,W1,P5B1,P3B2,26.242465784,49.999972783,2012,9,2,246
2012-09-02T08:06:09.000,#6498,1.166793319405588,1.7164527446833115,E1,W1,P4B3,P3B2,70.32638324,49.999972783,2012,9,2,246
2012-09-02T08:06:09.000,#6498,1.166793319405588,1.7164527446833115,S1,E1,P5B1,P4B3,26.236054484,70.32638324,2012,9,2,246
2012-09-02T08:06:09.000,#6498,1.166793319405588,1.7164527446833115,S1,W1,P5B1,P3B2,26.236054484,49.999972783,2012,9,2,246
2012-09-02T08:06:10.000,#6498,1.166852973572597,1.7165142351635865,E1,W1,P4B3,P3B2,70.307719031,49.999972783,2012,9,2,246
2012-09-02T08:06:10.000,#6498,1.166852973572597,1.7165142351635865,S1,E1,P5B1,P4B3,26.229642268,70.307719031,2012,9,2,246
2012-09-02T08:06:10.000,#6498,1.166852973572597,1.7165142351635865,S1,W1,P5B1,P3B2,26.229642268,49.999972783,2012,9,2,246
2012-09-02T08:26:40.000,#4270,1.3052814746489991,1.7817122995715775,E1,W1,P4B3,P3B2,68.980532328,87.999952097,2012,9,2,246
2012-09-02T08:26:40.000,#4270,1.3052814746489991,1.7817122995715775,S1,E1,P5B1,P4B3,41.098130873,68.980532328,2012,9,2,246
2012-09-02T08:26:40.000,#4270,1.3052814746489991,1.7817122995715775,S1,W1,P5B1,P3B2,41.098130873,87.999952097,2012,9,2,246
2012-09-02T08:26:41.000,#4270,1.3053404308588403,1.7817997474087934,E1,W1,P4B3,P3B2,68.961505243,87.999952097,2012,9,2,246
2012-09-02T08:26:41.000,#4270,1.3053404308588403,1.7817997474087934,S1,E1,P5B1,P4B3,41.089989515,68.961505243,2012,9,2,246
2012-09-02T08:26:41.000,#4270,1.3053404308588403,1.7817997474087934,S1,E1,P5B1,P4B3,41.089993719,68.961505243,2012,9,2,246
2012-09-02T08:26:41.000,#4270,1.3053404308588403,1.7817997474087934,S1,W1,P5B1,P3B2,41.089989515,87.999952097,2012,9,2,246
2012-09-02T08:26:41.000,#4270,1.3053404308588403,1.7817997474087934,S1,W1,P5B1,P3B2,41.089993719,87.999952097,2012,9,2,246
2012-09-02T08:26:42.000,#4270,1.3053993859865778,1.7818872250736857,E1,W1,P4B3,P3B2,68.942482799,87.999952097,2012,9,2,246
2012-09-02T08:26:42.000,#4270,1.3053993859865778,1.7818872250736857,S1,E1,P5B1,P4B3,41.081851541,68.942482799,2012,9,2,246
2012-09-02T08:26:42.000,#4270,1.3053993859865778,1.7818872250736857,S1,W1,P5B1,P3B2,41.081851541,87.999952097,2012,9,2,246
2012-09-02T08:36:19.000,#1231,1.406365344093128,2.0936170027603977,E1,W1,P4B3,P3B2,32.208080256,87.999952097,2012,9,2,246
2012-09-02T08:36:19.000,#1231,1.406365344093128,2.0936170027603977,S1,E1,P5B1,P4B3,27.035671811,32.208080256,2012,9,2,246
2012-09-02T08:36:19.000,#1231,1.406365344093128,2.0936170027603977,S1,W1,P5B1,P3B2,27.035671811,87.999952097,2012,9,2,246
2012-09-02T08:36:20.000,#1231,1.4064175794065388,2.0938395200052686,E1,W1,P4B3,P3B2,32.188725576,87.999952097,2012,9,2,246
2012-09-02T08:36:20.000,#1231,1.4064175794065388,2.0938395200052686,S1,E1,P5B1,P4B3,27.026017492,32.188725576,2012,9,2,246
2012-09-02T08:36:20.000,#1231,1.4064175794065388,2.0938395200052686,S1,W1,P5B1,P3B2,27.026017492,87.999952097,2012,9,2,246
2012-09-02T08:36:21.000,#1231,1.4064698080004323,2.094062166072892,E1,W1,P4B3,P3B2,32.169370882,87.999952097,2012,9,2,246
2012-09-02T08:36:21.000,#1231,1.4064698080004323,2.094062166072892,S1,E1,P5B1,P4B3,27.016366791,32.169370882,2012,9,2,246
2012-09-02T08:36:21.000,#1231,1.4064698080004323,2.094062166072892,S1,W1,P5B1,P3B2,27.016366791,87.999952097,2012,9,2,246
2012-09-02T08:36:22.000,#1231,1.4065220298573549,2.094284940945814,E1,W1,P4B3,P3B2,32.150016187,87.999952097,2012,9,2,246
