utc,star,elevation,azimuth,tel_1,tel_2,pop_1,pop_2,cart_1,cart_2
2019-04-07T07:43:42.000,#170617,138.290737066,37.350757902,S1,S2,P5B5,P5B4,49.691238409,58.805335500
2019-04-07T07:44:16.000,#170617,138.437727470,37.428793634,E1,W2,P1B1,P5B2,57.041604719,45.999998000
2019-04-07T07:44:16.000,#170617,138.437727470,37.428793634,E1,W1,P1B1,P1B3,57.041604719,8.940441880
2019-04-07T07:44:16.000,#170617,138.437727470,37.428793634,S2,E1,P5B4,P1B1,58.796261136,57.041604719
2019-04-07T07:44:16.000,#170617,138.437727470,37.428793634,W1,W2,P1B3,P5B2,8.940441880,45.999998000
2019-04-07T07:44:16.000,#170617,138.437727470,37.428793634,S2,W2,P5B4,P5B2,58.796261136,45.999998000
2019-04-07T07:44:17.000,#170617,138.442055900,37.431085390,S2,W1,P5B4,P1B3,58.795982909,8.946183938
2019-04-07T07:44:17.000,#170617,138.442055900,37.431085390,S1,S2,P5B5,P5B4,49.694387218,58.795982909
2019-04-07T07:44:17.000,#170617,138.442055900,37.431085390,E1,W2,P1B1,P5B2,57.027235945,45.999998000
2019-04-07T07:44:17.000,#170617,138.442055900,37.431085390,E1,W1,P1B1,P1B3,57.027235945,8.946183938
2019-04-07T07:44:20.000,#170617,138.455042976,37.437959488,S2,E1,P5B4,P1B1,58.795144668,56.984128081
2019-04-07T07:44:20.000,#170617,138.455042976,37.437959488,W1,W2,P1B3,P5B2,8.963412401,45.999998000
2019-04-07T07:44:20.000,#170617,138.455042976,37.437959488,S2,W2,P5B4,P5B2,58.795144668,45.999998000
2019-04-07T07:44:20.000,#170617,138.455042976,37.437959488,S2,W1,P5B4,P1B3,58.795144668,8.963412401
2019-04-07T07:44:20.000,#170617,138.455042976,37.437959488,S1,S2,P5B5,P5B4,49.694612671,58.795144668
2019-04-07T07:44:21.000,#170617,138.459372596,37.440250463,E1,W2,P1B1,P5B2,56.969758281,45.999998000
2019-04-07T07:44:21.000,#170617,138.459372596,37.440250463,E1,W1,P1B1,P1B3,56.969758281,8.969155985
2019-04-07T07:44:24.000,#170617,138.472363230,37.447122217,S2,E1,P5B4,P1B1,58.794018713,56.926647366
2019-04-07T07:44:24.000,#170617,138.472363230,37.447122217,W1,W2,P1B3,P5B2,8.986389016,45.999998000
2019-04-07T07:44:24.000,#170617,138.472363230,37.447122217,S2,W2,P5B4,P5B2,58.794018713,45.999998000
2019-04-07T07:44:25.000,#170617,138.476694033,37.449412409,S2,W1,P5B4,P1B3,58.793735742,8.992134119
2019-04-07T07:44:25.000,#170617,138.476694033,37.449412409,S1,S2,P5B5,P5B4,49.694974613,58.793735742
2019-04-07T07:44:25.000,#170617,138.476694033,37.449412409,E1,W2,P1B1,P5B2,56.912276560,45.999998000
2019-04-07T07:44:25.000,#170617,138.476694033,37.449412409,E1,W1,P1B1,P1B3,56.912276560,8.992134119
2019-04-07T07:44:25.000,#170617,138.476694033,37.449412409,S2,E1,P5B4,P1B1,58.793735742,56.912276560
2019-04-07T07:44:26.000,#170617,138.481025135,37.451702408,W1,W2,P1B3,P5B2,8.997879605,45.999998000
2019-04-07T07:44:26.000,#170617,138.481025135,37.451702408,S2,W2,P5B4,P5B2,58.793452179,45.999998000
2019-04-07T07:44:29.000,#170617,138.494020218,37.458571229,S2,W1,P5B4,P1B3,58.792597930,9.015118344
2019-04-07T07:44:29.000,#170617,138.494020218,37.458571229,S1,S2,P5B5,P5B4,49.695251733,58.792597930
2019-04-07T07:44:30.000,#170617,138.498352504,37.460860443,E1,W2,P1B1,P5B2,56.840418693,45.999998000
2019-04-07T07:44:30.000,#170617,138.498352504,37.460860443,E1,W1,P1B1,P1B3,56.840418693,9.020865348
2019-04-07T07:44:30.000,#170617,138.498352504,37.460860443,S2,E1,P5B4,P1B1,58.792311995,56.840418693
2019-04-07T07:44:30.000,#170617,138.498352504,37.460860443,S1,E1,P5B5,P1B1,49.695319287,56.840418693
2019-04-07T07:44:30.000,#170617,138.498352504,37.460860443,E1,E2,P1B1,P3B6,56.840418693,41.567802735
2019-04-07T07:44:32.000,#170617,138.507017972,37.465438289,W1,W2,P1B3,P5B2,9.032360506,45.999998000
2019-04-07T07:44:34.000,#170617,138.515684624,37.470015350,S2,W2,P5B4,P5B2,58.791162325,45.999998000
2019-04-07T07:44:34.000,#170617,138.515684624,37.470015350,S1,W2,P5B5,P5B2,49.695582593,45.999998000
2019-04-07T07:44:35.000,#170617,138.520018396,37.472303588,E2,W2,P3B6,P5B2,41.517110256,45.999998000
2019-04-07T07:44:35.000,#170617,138.520018396,37.472303588,S2,W1,P5B4,P1B3,58.790873425,9.049606090
2019-04-07T07:44:37.000,#170617,138.528686828,37.476879475,E2,W1,P3B6,P1B3,41.496831856,9.061105046
2019-04-07T07:44:37.000,#170617,138.528686828,37.476879475,S1,S2,P5B5,P5B4,49.695772821,58.790293847
2019-04-07T07:44:39.000,#170617,138.537356447,37.481454578,S1,E2,P5B5,P3B6,49.695896186,41.476552651
2019-04-07T07:44:39.000,#170617,138.537356447,37.481454578,E1,W2,P1B1,P5B2,56.711056127,45.999998000
2019-04-07T07:44:39.000,#170617,138.537356447,37.481454578,E1,W1,P1B1,P1B3,56.711056127,9.072593284
2019-04-07T07:44:39.000,#170617,138.537356447,37.481454578,S2,E1,P5B4,P1B1,58.789712872,56.711056127
2019-04-07T07:44:39.000,#170617,138.537356447,37.481454578,W1,W2,P1B3,P5B2,9.072593284,45.999998000
2019-04-07T07:44:40.000,#170617,138.541691704,37.483741837,S2,W2,P5B4,P5B2,58.789421008,45.999998000
2019-04-07T07:44:40.000,#170617,138.541691704,37.483741837,S1,W2,P5B5,P5B2,49.695963250,45.999998000
2019-04-07T07:44:41.000,#170617,138.546027254,37.486028899,E2,W2,P3B6,P5B2,41.456271205,45.999998000
2019-04-07T07:44:44.000,#170617,138.559035692,37.492888910,S2,W1,P5B4,P1B3,58.788247623,9.101351128
2019-04-07T07:44:44.000,#170617,138.559035692,37.492888910,S1,W1,P5B5,P1B3,49.696198928,9.101351128
2019-04-07T07:44:44.000,#170617,138.559035692,37.492888910,S1,S2,P5B5,P5B4,49.696198928,58.788247623
2019-04-07T07:44:44.000,#170617,138.559035692,37.492888910,S2,E2,P5B4,P3B6,58.788247623,41.425849676
2019-04-07T07:44:46.000,#170617,138.567709470,37.497461272,E1,W2,P1B1,P5B2,56.610400162,45.999998000
2019-04-07T07:44:46.000,#170617,138.567709470,37.497461272,E1,W1,P1B1,P1B3,56.610400162,9.112826121
2019-04-07T07:44:47.000,#170617,138.572046802,37.499747157,S2,E1,P5B4,P1B1,58.787329082,56.596023789
2019-04-07T07:44:47.000,#170617,138.572046802,37.499747157,S1,E1,P5B5,P1B1,49.696370902,56.596023789
2019-04-07T07:44:49.000,#170617,138.580722359,37.504318341,W1,W2,P1B3,P5B2,9.130087662,45.999998000
2019-04-07T07:44:49.000,#170617,138.580722359,37.504318341,S2,W2,P5B4,P5B2,58.786735275,45.999998000
2019-04-07T07:44:49.000,#170617,138.580722359,37.504318341,S1,W2,P5B5,P5B2,49.696480452,45.999998000
2019-04-07T07:44:50.000,#170617,138.585060585,37.506603640,S2,W1,P5B4,P1B3,58.786437483,9.135842271
2019-04-07T07:44:50.000,#170617,138.585060585,37.506603640,S1,W1,P5B5,P1B3,49.696534192,9.135842271
2019-04-07T07:44:50.000,#170617,138.585060585,37.506603640,S1,S2,P5B5,P5B4,49.696534192,58.786437483
2019-04-07T07:44:50.000,#170617,138.585060585,37.506603640,E1,W2,P1B1,P5B2,56.552886142,45.999998000
2019-04-07T07:44:52.000,#170617,138.593737924,37.511173647,E1,W1,P1B1,P1B3,56.524131119,9.147354078
2019-04-07T07:44:52.000,#170617,138.593737924,37.511173647,S2,E1,P5B4,P1B1,58.785840008,56.524131119
2019-04-07T07:44:52.000,#170617,138.593737924,37.511173647,W1,W2,P1B3,P5B2,9.147354078,45.999998000
2019-04-07T07:44:54.000,#170617,138.602416454,37.515742870,S2,W2,P5B4,P5B2,58.785240273,45.999998000
2019-04-07T07:44:55.000,#170617,138.606756162,37.518027186,S1,W2,P5B5,P5B2,49.696778717,45.999998000
2019-04-07T07:44:55.000,#170617,138.606756162,37.518027186,S2,W1,P5B4,P1B3,58.784939516,9.164622458
2019-04-07T07:44:57.000,#170617,138.615436472,37.522595231,S1,W1,P5B5,P1B3,49.696877216,9.176136608
2019-04-07T07:44:57.000,#170617,138.615436472,37.522595231,S1,S2,P5B5,P5B4,49.696877216,58.784336224
2019-04-07T07:45:16.000,#170617,138.697958712,37.565952456,E1,W1,P1B1,P1B3,56.178904811,9.285635718
2019-04-07T07:45:17.000,#170617,138.702304961,37.568232449,S2,E1,P5B4,P1B1,58.778278808,56.164520898
2019-04-07T07:45:17.000,#170617,138.702304961,37.568232449,W1,W2,P1B3,P5B2,9.291400569,45.999998000
2019-04-07T07:45:17.000,#170617,138.702304961,37.568232449,S2,W2,P5B4,P5B2,58.778278808,45.999998000
2019-04-07T07:45:17.000,#170617,138.702304961,37.568232449,S2,W1,P5B4,P1B3,58.778278808,9.291400569
2019-04-07T07:45:17.000,#170617,138.702304961,37.568232449,E2,W1,P3B6,P1B3,41.091038790,9.291400569
2019-04-07T07:45:18.000,#170617,138.706651509,37.570512245,S1,S2,P5B5,P5B4,49.697801127,58.777964417
2019-04-07T07:45:18.000,#170617,138.706651509,37.570512245,S2,E2,P5B4,P3B6,58.777964417,41.080891268
2019-04-07T07:45:20.000,#170617,138.715345493,37.575071244,E1,W2,P1B1,P5B2,56.121418686,45.999998000
2019-04-07T07:45:20.000,#170617,138.715345493,37.575071244,E1,W1,P1B1,P1B3,56.121418686,9.308712588
2019-04-07T07:45:21.000,#170617,138.719692933,37.577350449,S2,E1,P5B4,P1B1,58.777025931,56.107033774
2019-04-07T07:45:21.000,#170617,138.719692933,37.577350449,S1,E1,P5B5,P1B1,49.697930909,56.107033774
2019-04-07T07:45:22.000,#170617,138.724040667,37.579629456,W1,W2,P1B3,P5B2,9.320245696,45.999998000
2019-04-07T07:45:22.000,#170617,138.724040667,37.579629456,S2,W2,P5B4,P5B2,58.776709168,45.999998000
2019-04-07T07:45:22.000,#170617,138.724040667,37.579629456,S2,W1,P5B4,P1B3,58.776709168,9.320245696
2019-04-07T07:45:22.000,#170617,138.724040667,37.579629456,S1,W1,P5B5,P1B3,49.697962546,9.320245696
2019-04-07T07:45:27.000,#170617,138.745783810,37.591021538,E1,W1,P1B1,P1B3,56.020689223,9.349060454
2019-04-07T07:45:27.000,#170617,138.745783810,37.591021538,S2,E1,P5B4,P1B1,58.775099778,56.020689223
2019-04-07T07:45:27.000,#170617,138.745783810,37.591021538,W1,W2,P1B3,P5B2,9.349060454,45.999998000
2019-04-07T07:45:27.000,#170617,138.745783810,37.591021538,S2,W1,P5B4,P1B3,58.775099778,9.349060454
2019-04-07T07:45:29.000,#170617,138.754483152,37.595576992,S1,W1,P5B5,P1B3,49.698176499,9.360598867
2019-04-07T07:45:29.000,#170617,138.754483152,37.595576992,S1,S2,P5B5,P5B4,49.698176499,58.774458546
2019-04-07T07:45:29.000,#170617,138.754483152,37.595576992,E1,W2,P1B1,P5B2,55.991892818,45.999998000
2019-04-07T07:45:29.000,#170617,138.754483152,37.595576992,E1,W1,P1B1,P1B3,55.991892818,9.360593286
2019-04-07T07:45:30.000,#170617,138.758833267,37.597854422,S2,E1,P5B4,P1B1,58.774122165,55.977505672
2019-04-07T07:45:30.000,#170617,138.758833267,37.597854422,W1,W2,P1B3,P5B2,9.366363057,45.999998000
2019-04-07T07:45:30.000,#170617,138.758833267,37.597854422,S2,W2,P5B4,P5B2,58.774122165,45.999998000
2019-04-07T07:45:30.000,#170617,138.758833267,37.597854422,S2,W1,P5B4,P1B3,58.774122165,9.366363057
2019-04-07T07:45:30.000,#170617,138.758833267,37.597854422,S1,W1,P5B5,P1B3,49.698191461,9.366363057
2019-04-07T07:45:31.000,#170617,138.763183682,37.600131656,S2,E2,P5B4,P3B6,58.773800068,40.948952708
2019-04-07T07:45:31.000,#170617,138.763183682,37.600131656,E1,W2,P1B1,P5B2,55.963125717,45.999998000
2019-04-07T07:45:31.000,#170617,138.763183682,37.600131656,E1,W1,P1B1,P1B3,55.963125717,9.372146458
2019-04-07T07:45:31.000,#170617,138.763183682,37.600131656,S2,E1,P5B4,P1B1,58.773799983,55.963125717
2019-04-07T07:45:33.000,#170617,138.771885403,37.604685531,E1,E2,P1B1,P3B6,55.934350172,40.928656230
2019-04-07T07:45:33.000,#170617,138.771885403,37.604685531,W1,W2,P1B3,P5B2,9.383687896,45.999998000
2019-04-07T07:45:34.000,#170617,138.776236711,37.606962173,S2,W2,P5B4,P5B2,58.772830132,45.999998000
2019-04-07T07:45:34.000,#170617,138.776236711,37.606962173,S2,W1,P5B4,P1B3,58.772830132,9.389459184
2019-04-07T07:45:35.000,#170617,138.780588314,37.609238616,S1,S2,P5B5,P5B4,49.698317973,58.772505663
2019-04-07T07:45:35.000,#170617,138.780588314,37.609238616,S2,E2,P5B4,P3B6,58.772505663,40.908354629
2019-04-07T07:46:28.000,#170617,139.011649744,37.729607082,E1,W2,P1B1,P5B2,55.142757021,45.999998000
2019-04-07T07:46:28.000,#170617,139.011649744,37.729607082,E1,W1,P1B1,P1B3,55.142757021,9.701549241
2019-04-07T07:46:28.000,#170617,139.011649744,37.729607082,S2,E1,P5B4,P1B1,58.754387297,55.142757021
2019-04-07T07:46:28.000,#170617,139.011649744,37.729607082,S1,E1,P5B5,P1B1,49.698377307,55.142757021
2019-04-07T07:46:30.000,#170617,139.020385445,37.734138380,W1,W2,P1B3,P5B2,9.713133721,45.999998000
2019-04-07T07:46:30.000,#170617,139.020385445,37.734138380,S2,W2,P5B4,P5B2,58.753673752,45.999998000
2019-04-07T07:46:30.000,#170617,139.020385445,37.734138380,S2,W1,P5B4,P1B3,58.753673752,9.713133721
2019-04-07T07:46:30.000,#170617,139.020385445,37.734138380,S1,W1,P5B5,P1B3,49.698347333,9.713133721
2019-04-07T07:46:31.000,#170617,139.024753742,37.736403731,E1,W2,P1B1,P5B2,55.099570718,45.999998000
2019-04-07T07:46:31.000,#170617,139.024753742,37.736403731,E1,W1,P1B1,P1B3,55.099570718,9.718922627
2019-04-07T07:46:32.000,#170617,139.029122341,37.738668883,S2,E1,P5B4,P1B1,58.752966376,55.085168279
2019-04-07T07:46:32.000,#170617,139.029122341,37.738668883,W1,W2,P1B3,P5B2,9.724715811,45.999998000
2019-04-07T07:46:32.000,#170617,139.029122341,37.738668883,S2,W2,P5B4,P5B2,58.752966376,45.999998000
2019-04-07T07:46:33.000,#170617,139.033491238,37.740933837,S1,W2,P5B5,P5B2,49.698313205,45.999998000
2019-04-07T07:46:33.000,#170617,139.033491238,37.740933837,S2,W1,P5B4,P1B3,58.752607529,9.730509371
2019-04-07T07:46:33.000,#170617,139.033491238,37.740933837,S1,W1,P5B5,P1B3,49.698313205,9.730509371
2019-04-07T07:46:33.000,#170617,139.033491238,37.740933837,S1,S2,P5B5,P5B4,49.698313205,58.752607529
2019-04-07T07:46:34.000,#170617,139.037860431,37.743198591,E1,W2,P1B1,P5B2,55.056370323,45.999998000
2019-04-07T07:46:34.000,#170617,139.037860431,37.743198591,E1,W1,P1B1,P1B3,55.056370323,9.736304458
2019-04-07T07:46:35.000,#170617,139.042229925,37.745463147,S2,E1,P5B4,P1B1,58.751893256,55.041967152
2019-04-07T07:46:35.000,#170617,139.042229925,37.745463147,W1,W2,P1B3,P5B2,9.742098771,45.999998000
2019-04-07T07:46:35.000,#170617,139.042229925,37.745463147,S2,W2,P5B4,P5B2,58.751893256,45.999998000
2019-04-07T07:46:35.000,#170617,139.042229925,37.745463147,S2,W1,P5B4,P1B3,58.751893256,9.742098771
2019-04-07T07:46:36.000,#170617,139.046599718,37.747727504,S1,W1,P5B5,P1B3,49.698274647,9.747893461
2019-04-07T07:46:37.000,#170617,139.050969806,37.749991660,E1,W2,P1B1,P5B2,55.013156025,45.999998000
2019-04-07T07:46:38.000,#170617,139.055340196,37.752255619,E1,W1,P1B1,P1B3,54.998752123,9.759478337
2019-04-07T07:46:38.000,#170617,139.055340196,37.752255619,S2,E1,P5B4,P1B1,58.750813549,54.998752123
2019-04-07T07:46:38.000,#170617,139.055340196,37.752255619,W1,W2,P1B3,P5B2,9.759478337,45.999998000
2019-04-07T07:46:38.000,#170617,139.055340196,37.752255619,S2,W2,P5B4,P5B2,58.750813549,45.999998000
2019-04-07T07:46:38.000,#170617,139.055340196,37.752255619,S2,W1,P5B4,P1B3,58.750813549,9.759478337
2019-04-07T07:46:40.000,#170617,139.064081869,37.756782939,S1,W1,P5B5,P1B3,49.698202960,9.771070348
2019-04-07T07:46:40.000,#170617,139.064081869,37.756782939,S1,S2,P5B5,P5B4,49.698202960,58.750088151
2019-04-07T07:46:40.000,#170617,139.064081869,37.756782939,E1,W2,P1B1,P5B2,54.969944275,45.999998000
2019-04-07T07:46:40.000,#170617,139.064081869,37.756782939,E1,W1,P1B1,P1B3,54.969944275,9.771069609
2019-04-07T07:46:41.000,#170617,139.068453155,37.759046301,S2,E1,P5B4,P1B1,58.749725043,54.955539642
2019-04-07T07:46:41.000,#170617,139.068453155,37.759046301,W1,W2,P1B3,P5B2,9.776866180,45.999998000
2019-04-07T07:46:41.000,#170617,139.068453155,37.759046301,S2,W2,P5B4,P5B2,58.749725043,45.999998000
2019-04-07T07:46:41.000,#170617,139.068453155,37.759046301,S2,W1,P5B4,P1B3,58.749725043,9.776866180
2019-04-07T07:46:41.000,#170617,139.068453155,37.759046301,S1,W1,P5B5,P1B3,49.698182676,9.776866180
2019-04-07T07:46:43.000,#170617,139.077196621,37.763572426,S1,S2,P5B5,P5B4,49.698134744,58.748996089
2019-04-07T07:46:43.000,#170617,139.077196621,37.763572426,S2,E2,P5B4,P3B6,58.748996089,40.217701426
2019-04-07T07:52:44.000,#162646,157.208963313,43.644685171,E1,W2,P1B1,P5B2,14.806976399,59.999998000
2019-04-07T07:52:44.000,#162646,157.208963313,43.644685171,E1,W1,P1B1,P1B3,14.806976399,46.899264974
2019-04-07T07:52:44.000,#162646,157.208963313,43.644685171,S2,E1,P5B4,P1B1,69.285965938,14.806976399
2019-04-07T07:52:45.000,#162646,157.214351037,43.646023208,W1,W2,P1B3,P5B2,46.906189607,59.999998000
2019-04-07T07:52:45.000,#162646,157.214351037,43.646023208,S2,W2,P5B4,P5B2,69.283504906,59.999998000
2019-04-07T07:52:45.000,#162646,157.214351037,43.646023208,S2,W1,P5B4,P1B3,69.283504906,46.906189607
2019-04-07T07:52:45.000,#162646,157.214351037,43.646023208,S1,W1,P5B5,P1B3,61.161663266,46.906189607
2019-04-07T07:52:45.000,#162646,157.214351037,43.646023208,S1,S2,P5B5,P5B4,61.161663266,69.283504906
2019-04-07T07:52:46.000,#162646,157.219739027,43.647360946,E1,W2,P1B1,P5B2,14.777467860,59.999998000
2019-04-07T07:52:46.000,#162646,157.219739027,43.647360946,E1,W1,P1B1,P1B3,14.777467860,46.913105779
2019-04-07T07:52:46.000,#162646,157.219739027,43.647360946,S2,E1,P5B4,P1B1,69.281038100,14.777467860
2019-04-07T07:52:46.000,#162646,157.219739027,43.647360946,S1,E1,P5B5,P1B1,61.159161174,14.777467860
2019-04-07T07:52:46.000,#162646,157.219739027,43.647360946,W1,W2,P1B3,P5B2,46.913105779,59.999998000
2019-04-07T07:52:47.000,#162646,157.225127279,43.648698386,S2,W2,P5B4,P5B2,69.278575938,59.999998000
2019-04-07T07:52:47.000,#162646,157.225127279,43.648698386,S2,W1,P5B4,P1B3,69.278575938,46.920030922
2019-04-07T07:52:47.000,#162646,157.225127279,43.648698386,S1,W1,P5B5,P1B3,61.156677733,46.920030922
2019-04-07T07:52:47.000,#162646,157.225127279,43.648698386,S1,S2,P5B5,P5B4,61.156677733,69.278575938
2019-04-07T07:52:48.000,#162646,157.230515790,43.650035524,E1,W2,P1B1,P5B2,14.747968082,59.999998000
2019-04-07T07:52:48.000,#162646,157.230515790,43.650035524,E1,W1,P1B1,P1B3,14.747968082,46.926971638
2019-04-07T07:52:48.000,#162646,157.230515790,43.650035524,S2,E1,P5B4,P1B1,69.276117370,14.747968082
2019-04-07T07:52:48.000,#162646,157.230515790,43.650035524,W1,W2,P1B3,P5B2,46.926971638,59.999998000
2019-04-07T07:52:48.000,#162646,157.230515790,43.650035524,S2,W2,P5B4,P5B2,69.276117370,59.999998000
2019-04-07T07:52:49.000,#162646,157.235904565,43.651372364,S2,W1,P5B4,P1B3,69.273654081,46.933897287
2019-04-07T07:52:49.000,#162646,157.235904565,43.651372364,S1,S2,P5B5,P5B4,61.151724059,69.273654081
2019-04-07T07:52:49.000,#162646,157.235904565,43.651372364,E1,W2,P1B1,P5B2,14.733232071,59.999998000
2019-04-07T07:52:49.000,#162646,157.235904565,43.651372364,E1,W1,P1B1,P1B3,14.733232071,46.933895756
2019-04-07T07:52:50.000,#162646,157.241293603,43.652708905,W1,W2,P1B3,P5B2,46.940821658,59.999998000
2019-04-07T07:52:50.000,#162646,157.241293603,43.652708905,S2,W2,P5B4,P5B2,69.271191107,59.999998000
2019-04-07T07:52:50.000,#162646,157.241293603,43.652708905,S1,W2,P5B5,P5B2,61.149245211,59.999998000
2019-04-07T07:52:50.000,#162646,157.241293603,43.652708905,S2,W1,P5B4,P1B3,69.271191107,46.940821658
2019-04-07T07:52:50.000,#162646,157.241293603,43.652708905,S1,W1,P5B5,P1B3,61.149245211,46.940821658
2019-04-07T07:52:51.000,#162646,157.246682899,43.654045144,S1,S2,P5B5,P5B4,61.146759111,69.268726691
2019-04-07T07:52:51.000,#162646,157.246682899,43.654045144,E1,W1,P1B1,P1B3,14.703747316,46.947732384
2019-04-07T07:52:51.000,#162646,157.246682899,43.654045144,S2,E1,P5B4,P1B1,69.268706877,14.703747316
2019-04-07T07:52:51.000,#162646,157.246682899,43.654045144,W1,W2,P1B3,P5B2,46.947732384,59.999998000
2019-04-07T07:52:51.000,#162646,157.246682899,43.654045144,S2,W1,P5B4,P1B3,69.268706877,46.947732384
2019-04-07T07:52:52.000,#162646,157.252072461,43.655381086,S1,W1,P5B5,P1B3,61.144256267,46.954658790
2019-04-07T07:52:52.000,#162646,157.252072461,43.655381086,S1,S2,P5B5,P5B4,61.144256267,69.266241896
2019-04-07T07:54:51.000,#162646,157.895289154,43.812210913,E1,W2,P1B1,P5B2,12.935007057,59.999998000
2019-04-07T07:54:51.000,#162646,157.895289154,43.812210913,E1,W1,P1B1,P1B3,12.935007057,47.780609212
2019-04-07T07:54:51.000,#162646,157.895289154,43.812210913,S1,E1,P5B5,P1B1,60.843751391,12.935007057
2019-04-07T07:54:51.000,#162646,157.895289154,43.812210913,W1,W2,P1B3,P5B2,47.780609212,59.999998000
2019-04-07T07:54:51.000,#162646,157.895289154,43.812210913,S2,W2,P5B4,P5B2,68.969038330,59.999998000
2019-04-07T07:54:52.000,#162646,157.900709868,43.813510704,S1,W2,P5B5,P5B2,60.841184936,59.999998000
2019-04-07T07:54:52.000,#162646,157.900709868,43.813510704,S2,W1,P5B4,P1B3,68.966505770,47.787565654
2019-04-07T07:54:52.000,#162646,157.900709868,43.813510704,S1,W1,P5B5,P1B3,60.841184936,47.787565654
2019-04-07T07:54:52.000,#162646,157.900709868,43.813510704,S1,S2,P5B5,P5B4,60.841184936,68.966505770
2019-04-07T07:54:52.000,#162646,157.900709868,43.813510704,E1,W2,P1B1,P5B2,12.920288550,59.999998000
2019-04-07T07:54:53.000,#162646,157.906130842,43.814810193,E1,W1,P1B1,P1B3,12.905550078,47.794514861
2019-04-07T07:54:53.000,#162646,157.906130842,43.814810193,S2,E1,P5B4,P1B1,68.963965929,12.905550078
2019-04-07T07:54:53.000,#162646,157.906130842,43.814810193,S1,E1,P5B5,P1B1,60.838635638,12.905550078
2019-04-07T07:54:53.000,#162646,157.906130842,43.814810193,W1,W2,P1B3,P5B2,47.794514861,59.999998000
2019-04-07T07:54:53.000,#162646,157.906130842,43.814810193,S2,W2,P5B4,P5B2,68.963965929,59.999998000
2019-04-07T07:54:54.000,#162646,157.911552071,43.816109378,S2,W1,P5B4,P1B3,68.961432243,47.801471798
2019-04-07T07:54:54.000,#162646,157.911552071,43.816109378,S1,W1,P5B5,P1B3,60.836067857,47.801471798
2019-04-07T07:54:54.000,#162646,157.911552071,43.816109378,S1,S2,P5B5,P5B4,60.836067857,68.961432243
2019-04-07T07:54:54.000,#162646,157.911552071,43.816109378,E1,W2,P1B1,P5B2,12.890811300,59.999998000
2019-04-07T07:54:54.000,#162646,157.911552071,43.816109378,E1,W1,P1B1,P1B3,12.890811300,47.801453269
2019-04-07T07:54:55.000,#162646,157.916973561,43.817408261,S2,E1,P5B4,P1B1,68.958912462,12.876072925
2019-04-07T07:54:55.000,#162646,157.916973561,43.817408261,W1,W2,P1B3,P5B2,47.808410459,59.999998000
2019-04-07T07:54:55.000,#162646,157.916973561,43.817408261,S2,W2,P5B4,P5B2,68.958912462,59.999998000
2019-04-07T07:54:55.000,#162646,157.916973561,43.817408261,S1,W2,P5B5,P5B2,60.833510585,59.999998000
2019-04-07T07:54:55.000,#162646,157.916973561,43.817408261,S2,W1,P5B4,P1B3,68.958912462,47.808410459
2019-04-07T07:54:56.000,#162646,157.922395307,43.818706841,S1,W1,P5B5,P1B3,60.830941475,47.815367897
2019-04-07T07:54:56.000,#162646,157.922395307,43.818706841,S1,S2,P5B5,P5B4,60.830941475,68.956377650
2019-04-07T07:54:56.000,#162646,157.922395307,43.818706841,E1,W2,P1B1,P5B2,12.861350734,59.999998000
2019-04-07T07:54:56.000,#162646,157.922395307,43.818706841,E1,W1,P1B1,P1B3,12.861350734,47.815358388
2019-04-07T07:54:57.000,#162646,157.927817308,43.820005117,S2,E1,P5B4,P1B1,68.953857932,12.846612466
2019-04-07T07:54:57.000,#162646,157.927817308,43.820005117,S1,E1,P5B5,P1B1,60.828366007,12.846612466
2019-04-07T07:54:57.000,#162646,157.927817308,43.820005117,W1,W2,P1B3,P5B2,47.822316069,59.999998000
2019-04-07T07:54:57.000,#162646,157.927817308,43.820005117,S2,W2,P5B4,P5B2,68.953857932,59.999998000
2019-04-07T07:54:57.000,#162646,157.927817308,43.820005117,S1,W2,P5B5,P5B2,60.828366007,59.999998000
2019-04-07T07:54:58.000,#162646,157.933239569,43.821303091,S2,W1,P5B4,P1B3,68.951321996,47.829274003
2019-04-07T07:54:58.000,#162646,157.933239569,43.821303091,S1,W1,P5B5,P1B3,60.825795571,47.829274003
2019-04-07T07:54:58.000,#162646,157.933239569,43.821303091,S1,S2,P5B5,P5B4,60.825795571,68.951321996
2019-04-07T07:54:58.000,#162646,157.933239569,43.821303091,E1,W2,P1B1,P5B2,12.831871880,59.999998000
2019-04-07T07:54:59.000,#162646,157.938662088,43.822600763,E1,W1,P1B1,P1B3,12.817133700,47.836241244
2019-04-07T07:54:59.000,#162646,157.938662088,43.822600763,S2,E1,P5B4,P1B1,68.948762508,12.817133700
2019-04-07T07:54:59.000,#162646,157.938662088,43.822600763,S1,E1,P5B5,P1B1,60.823208905,12.817133700
2019-04-07T07:54:59.000,#162646,157.938662088,43.822600763,W1,W2,P1B3,P5B2,47.836241244,59.999998000
2019-04-07T07:54:59.000,#162646,157.938662088,43.822600763,S2,W2,P5B4,P5B2,68.948762508,59.999998000
2019-04-07T07:55:00.000,#162646,157.944084860,43.823898130,S2,W1,P5B4,P1B3,68.946225449,47.843199669
2019-04-07T07:55:00.000,#162646,157.944084860,43.823898130,S1,S2,P5B5,P5B4,60.820637144,68.946225449
2019-04-07T07:55:00.000,#162646,157.944084860,43.823898130,E1,W2,P1B1,P5B2,12.802397360,59.999998000
